dataset,horizon,origin,input_length,step,phase,series,value_standardized
ETTh2,96,408,96,79,input,TimeMixer,-0.7841384410858154
ETTh2,96,408,96,80,input,TimeMixer,-0.6893153190612793
ETTh2,96,408,96,81,input,TimeMixer,-0.40480244159698486
ETTh2,96,408,96,82,input,TimeMixer,-0.17717507481575012
ETTh2,96,408,96,83,input,TimeMixer,0.05040915310382843
ETTh2,96,408,96,84,input,TimeMixer,0.18317025899887085
ETTh2,96,408,96,85,input,TimeMixer,0.33492201566696167
ETTh2,96,408,96,86,input,TimeMixer,0.48667341470718384
ETTh2,96,408,96,87,input,TimeMixer,0.5246115922927856
ETTh2,96,408,96,88,input,TimeMixer,0.44873562455177307
ETTh2,96,408,96,89,input,TimeMixer,0.2779935598373413
ETTh2,96,408,96,90,input,TimeMixer,0.1072944700717926
ETTh2,96,408,96,91,input,TimeMixer,-0.025466637685894966
ETTh2,96,408,96,92,input,TimeMixer,-0.10129929333925247
ETTh2,96,408,96,93,input,TimeMixer,-0.15822774171829224
ETTh2,96,408,96,94,input,TimeMixer,-0.1961224228143692
ETTh2,96,408,96,95,input,TimeMixer,-0.23410353064537048
ETTh2,96,408,96,96,forecast,TimeMixer,-0.17480136454105377
ETTh2,96,408,96,97,forecast,TimeMixer,-0.390466570854187
ETTh2,96,408,96,98,forecast,TimeMixer,-0.3604126572608948
ETTh2,96,408,96,99,forecast,TimeMixer,-0.3463720381259918
ETTh2,96,408,96,100,forecast,TimeMixer,-0.46893131732940674
ETTh2,96,408,96,101,forecast,TimeMixer,-0.5436225533485413
ETTh2,96,408,96,102,forecast,TimeMixer,-0.49012210965156555
ETTh2,96,408,96,103,forecast,TimeMixer,-0.4675695598125458
ETTh2,96,408,96,104,forecast,TimeMixer,-0.3417726755142212
ETTh2,96,408,96,105,forecast,TimeMixer,-0.28758177161216736
ETTh2,96,408,96,106,forecast,TimeMixer,-0.11880338191986084
ETTh2,96,408,96,107,forecast,TimeMixer,0.08526545763015747
ETTh2,96,408,96,108,forecast,TimeMixer,0.16893208026885986
ETTh2,96,408,96,109,forecast,TimeMixer,0.30519217252731323
ETTh2,96,408,96,110,forecast,TimeMixer,0.45142990350723267
ETTh2,96,408,96,111,forecast,TimeMixer,0.38231360912323
ETTh2,96,408,96,112,forecast,TimeMixer,0.44748663902282715
ETTh2,96,408,96,113,forecast,TimeMixer,0.3053600788116455
ETTh2,96,408,96,114,forecast,TimeMixer,0.14939028024673462
ETTh2,96,408,96,115,forecast,TimeMixer,0.04351300001144409
ETTh2,96,408,96,116,forecast,TimeMixer,0.031951338052749634
ETTh2,96,408,96,117,forecast,TimeMixer,-0.002108961343765259
ETTh2,96,408,96,118,forecast,TimeMixer,-0.13761712610721588
ETTh2,96,408,96,119,forecast,TimeMixer,-0.1856551319360733
ETTh2,96,408,96,120,forecast,TimeMixer,-0.24686384201049805
ETTh2,96,408,96,121,forecast,TimeMixer,-0.2493634819984436
ETTh2,96,408,96,122,forecast,TimeMixer,-0.36909738183021545
ETTh2,96,408,96,123,forecast,TimeMixer,-0.4302833676338196
ETTh2,96,408,96,124,forecast,TimeMixer,-0.4818305969238281
ETTh2,96,408,96,125,forecast,TimeMixer,-0.5063412189483643
ETTh2,96,408,96,126,forecast,TimeMixer,-0.500699520111084
ETTh2,96,408,96,127,forecast,TimeMixer,-0.5357772707939148
ETTh2,96,408,96,128,forecast,TimeMixer,-0.45982781052589417
ETTh2,96,408,96,129,forecast,TimeMixer,-0.32368725538253784
ETTh2,96,408,96,130,forecast,TimeMixer,-0.19804081320762634
ETTh2,96,408,96,131,forecast,TimeMixer,-0.08892327547073364
ETTh2,96,408,96,132,forecast,TimeMixer,0.05732959508895874
ETTh2,96,408,96,133,forecast,TimeMixer,0.24817758798599243
ETTh2,96,408,96,134,forecast,TimeMixer,0.4536122679710388
ETTh2,96,408,96,135,forecast,TimeMixer,0.4732435941696167
ETTh2,96,408,96,136,forecast,TimeMixer,0.3499335050582886
ETTh2,96,408,96,137,forecast,TimeMixer,0.24808287620544434
ETTh2,96,408,96,138,forecast,TimeMixer,0.17901921272277832
ETTh2,96,408,96,139,forecast,TimeMixer,0.0717724859714508
ETTh2,96,408,96,140,forecast,TimeMixer,-0.10595476627349854
ETTh2,96,408,96,141,forecast,TimeMixer,-0.12350738048553467
ETTh2,96,408,96,142,forecast,TimeMixer,-0.1779516339302063
ETTh2,96,408,96,143,forecast,TimeMixer,-0.21803990006446838
ETTh2,96,408,96,144,forecast,TimeMixer,-0.3351764380931854
ETTh2,96,408,96,145,forecast,TimeMixer,-0.2783726751804352
ETTh2,96,408,96,146,forecast,TimeMixer,-0.3746403455734253
ETTh2,96,408,96,147,forecast,TimeMixer,-0.3761027157306671
ETTh2,96,408,96,148,forecast,TimeMixer,-0.459916889667511
ETTh2,96,408,96,149,forecast,TimeMixer,-0.4163110554218292
ETTh2,96,408,96,150,forecast,TimeMixer,-0.4158773720264435
ETTh2,96,408,96,151,forecast,TimeMixer,-0.3167361319065094
ETTh2,96,408,96,152,forecast,TimeMixer,-0.33426371216773987
ETTh2,96,408,96,153,forecast,TimeMixer,-0.228529155254364
ETTh2,96,408,96,154,forecast,TimeMixer,-0.021499037742614746
ETTh2,96,408,96,155,forecast,TimeMixer,0.11790946125984192
ETTh2,96,408,96,156,forecast,TimeMixer,0.23318225145339966
ETTh2,96,408,96,157,forecast,TimeMixer,0.36713695526123047
ETTh2,96,408,96,158,forecast,TimeMixer,0.5071064233779907
ETTh2,96,408,96,159,forecast,TimeMixer,0.6930186748504639
ETTh2,96,408,96,160,forecast,TimeMixer,0.46073204278945923
ETTh2,96,408,96,161,forecast,TimeMixer,0.27476251125335693
ETTh2,96,408,96,162,forecast,TimeMixer,0.21100670099258423
ETTh2,96,408,96,163,forecast,TimeMixer,0.16051837801933289
ETTh2,96,408,96,164,forecast,TimeMixer,0.03544706106185913
ETTh2,96,408,96,165,forecast,TimeMixer,-0.10542286932468414
ETTh2,96,408,96,166,forecast,TimeMixer,-0.2237085998058319
ETTh2,96,408,96,167,forecast,TimeMixer,-0.30516481399536133
ETTh2,96,408,96,168,forecast,TimeMixer,-0.33838966488838196
ETTh2,96,408,96,169,forecast,TimeMixer,-0.35750246047973633
ETTh2,96,408,96,170,forecast,TimeMixer,-0.3255375027656555
ETTh2,96,408,96,171,forecast,TimeMixer,-0.44601136445999146
ETTh2,96,408,96,172,forecast,TimeMixer,-0.491670697927475
ETTh2,96,408,96,173,forecast,TimeMixer,-0.3569144904613495
ETTh2,96,408,96,174,forecast,TimeMixer,-0.5729230046272278
ETTh2,96,408,96,175,forecast,TimeMixer,-0.4063085913658142
ETTh2,96,408,96,176,forecast,TimeMixer,-0.3850840628147125
ETTh2,96,408,96,177,forecast,TimeMixer,-0.21209007501602173
ETTh2,96,408,96,178,forecast,TimeMixer,-0.09128318727016449
ETTh2,96,408,96,179,forecast,TimeMixer,0.06344828009605408
ETTh2,96,408,96,180,forecast,TimeMixer,0.20960873365402222
ETTh2,96,408,96,181,forecast,TimeMixer,0.35286933183670044
ETTh2,96,408,96,182,forecast,TimeMixer,0.44150638580322266
ETTh2,96,408,96,183,forecast,TimeMixer,0.48500245809555054
ETTh2,96,408,96,184,forecast,TimeMixer,0.39786696434020996
ETTh2,96,408,96,185,forecast,TimeMixer,0.30777013301849365
ETTh2,96,408,96,186,forecast,TimeMixer,0.14365941286087036
ETTh2,96,408,96,187,forecast,TimeMixer,0.02914971113204956
ETTh2,96,408,96,188,forecast,TimeMixer,-0.0016198456287384033
ETTh2,96,408,96,189,forecast,TimeMixer,-0.1441941112279892
ETTh2,96,408,96,190,forecast,TimeMixer,-0.12208127975463867
ETTh2,96,408,96,191,forecast,TimeMixer,-0.266975462436676
ETTh2,96,408,96,0,input,MSGNet,-0.5944488644599915
ETTh2,96,408,96,1,input,MSGNet,-0.6323868632316589
ETTh2,96,408,96,2,input,MSGNet,-0.6323868632316589
ETTh2,96,408,96,3,input,MSGNet,-0.6513341665267944
ETTh2,96,408,96,4,input,MSGNet,-0.6892721652984619
ETTh2,96,408,96,5,input,MSGNet,-0.7651479840278625
ETTh2,96,408,96,6,input,MSGNet,-0.8031288981437683
ETTh2,96,408,96,7,input,MSGNet,-0.8410237431526184
ETTh2,96,408,96,8,input,MSGNet,-0.7651910781860352
ETTh2,96,408,96,9,input,MSGNet,-0.5375204086303711
ETTh2,96,408,96,10,input,MSGNet,-0.25305086374282837
ETTh2,96,408,96,11,input,MSGNet,0.03141867741942406
ETTh2,96,408,96,12,input,MSGNet,0.18317025899887085
ETTh2,96,408,96,13,input,MSGNet,0.33492201566696167
ETTh2,96,408,96,14,input,MSGNet,0.37281668186187744
ETTh2,96,408,96,15,input,MSGNet,0.37281668186187744
ETTh2,96,408,96,16,input,MSGNet,0.22115138173103333
ETTh2,96,408,96,17,input,MSGNet,0.12628494203090668
ETTh2,96,408,96,18,input,MSGNet,0.03141867741942406
ETTh2,96,408,96,19,input,MSGNet,-0.12024662643671036
ETTh2,96,408,96,20,input,MSGNet,-0.27199819684028625
ETTh2,96,408,96,21,input,MSGNet,-0.3668646514415741
ETTh2,96,408,96,22,input,MSGNet,-0.4237499535083771
ETTh2,96,408,96,23,input,MSGNet,-0.4237499535083771
ETTh2,96,408,96,24,input,MSGNet,-0.4617308974266052
ETTh2,96,408,96,25,input,MSGNet,-0.4617308974266052
ETTh2,96,408,96,26,input,MSGNet,-0.4996257424354553
ETTh2,96,408,96,27,input,MSGNet,-0.5375204086303711
ETTh2,96,408,96,28,input,MSGNet,-0.575501561164856
ETTh2,96,408,96,29,input,MSGNet,-0.6133962273597717
ETTh2,96,408,96,30,input,MSGNet,-0.6513773202896118
ETTh2,96,408,96,31,input,MSGNet,-0.6703246831893921
ETTh2,96,408,96,32,input,MSGNet,-0.6703246831893921
ETTh2,96,408,96,33,input,MSGNet,-0.5185731053352356
ETTh2,96,408,96,34,input,MSGNet,-0.3668646514415741
ETTh2,96,408,96,35,input,MSGNet,-0.29098886251449585
ETTh2,96,408,96,36,input,MSGNet,-0.1961224228143692
ETTh2,96,408,96,37,input,MSGNet,-0.12024662643671036
ETTh2,96,408,96,38,input,MSGNet,-0.04445711150765419
ETTh2,96,408,96,39,input,MSGNet,0.05040915310382843
ETTh2,96,408,96,40,input,MSGNet,0.10733760893344879
ETTh2,96,408,96,41,input,MSGNet,0.06939979642629623
ETTh2,96,408,96,42,input,MSGNet,-0.04445711150765419
ETTh2,96,408,96,43,input,MSGNet,-0.12024662643671036
ETTh2,96,408,96,44,input,MSGNet,-0.1961224228143692
ETTh2,96,408,96,45,input,MSGNet,-0.23410353064537048
ETTh2,96,408,96,46,input,MSGNet,-0.30997931957244873
ETTh2,96,408,96,47,input,MSGNet,-0.34787416458129883
ETTh2,96,408,96,48,input,MSGNet,-0.3668646514415741
ETTh2,96,408,96,49,input,MSGNet,-0.385855108499527
ETTh2,96,408,96,50,input,MSGNet,-0.4237499535083771
ETTh2,96,408,96,51,input,MSGNet,-0.44274044036865234
ETTh2,96,408,96,52,input,MSGNet,-0.48067840933799744
ETTh2,96,408,96,53,input,MSGNet,-0.5375204086303711
ETTh2,96,408,96,54,input,MSGNet,-0.575501561164856
ETTh2,96,408,96,55,input,MSGNet,-0.6323868632316589
ETTh2,96,408,96,56,input,MSGNet,-0.6323868632316589
ETTh2,96,408,96,57,input,MSGNet,-0.44274044036865234
ETTh2,96,408,96,58,input,MSGNet,-0.1961655616760254
ETTh2,96,408,96,59,input,MSGNet,0.08834712952375412
ETTh2,96,408,96,60,input,MSGNet,0.2779935598373413
ETTh2,96,408,96,61,input,MSGNet,0.5246115922927856
ETTh2,96,408,96,62,input,MSGNet,0.6573293805122375
ETTh2,96,408,96,63,input,MSGNet,0.6383821964263916
ETTh2,96,408,96,64,input,MSGNet,0.5246115922927856
ETTh2,96,408,96,65,input,MSGNet,0.3918071687221527
ETTh2,96,408,96,66,input,MSGNet,0.22115138173103333
ETTh2,96,408,96,67,input,MSGNet,0.08834712952375412
ETTh2,96,408,96,68,input,MSGNet,-0.006475997157394886
ETTh2,96,408,96,69,input,MSGNet,-0.12024662643671036
ETTh2,96,408,96,70,input,MSGNet,-0.17717507481575012
ETTh2,96,408,96,71,input,MSGNet,-0.25305086374282837
ETTh2,96,408,96,72,input,MSGNet,-0.29098886251449585
ETTh2,96,408,96,73,input,MSGNet,-0.3289266526699066
ETTh2,96,408,96,74,input,MSGNet,-0.40480244159698486
ETTh2,96,408,96,75,input,MSGNet,-0.48067840933799744
ETTh2,96,408,96,76,input,MSGNet,-0.575501561164856
ETTh2,96,408,96,77,input,MSGNet,-0.6703246831893921
ETTh2,96,408,96,78,input,MSGNet,-0.746200442314148
ETTh2,96,408,96,79,input,MSGNet,-0.7841384410858154
ETTh2,96,408,96,80,input,MSGNet,-0.6893153190612793
ETTh2,96,408,96,81,input,MSGNet,-0.40480244159698486
ETTh2,96,408,96,82,input,MSGNet,-0.17717507481575012
ETTh2,96,408,96,83,input,MSGNet,0.05040915310382843
ETTh2,96,408,96,84,input,MSGNet,0.18317025899887085
ETTh2,96,408,96,85,input,MSGNet,0.33492201566696167
ETTh2,96,408,96,86,input,MSGNet,0.48667341470718384
ETTh2,96,408,96,87,input,MSGNet,0.5246115922927856
ETTh2,96,408,96,88,input,MSGNet,0.44873562455177307
ETTh2,96,408,96,89,input,MSGNet,0.2779935598373413
ETTh2,96,408,96,90,input,MSGNet,0.1072944700717926
ETTh2,96,408,96,91,input,MSGNet,-0.025466637685894966
ETTh2,96,408,96,92,input,MSGNet,-0.10129929333925247
ETTh2,96,408,96,93,input,MSGNet,-0.15822774171829224
ETTh2,96,408,96,94,input,MSGNet,-0.1961224228143692
ETTh2,96,408,96,95,input,MSGNet,-0.23410353064537048
ETTh2,96,408,96,96,forecast,MSGNet,-0.5282014012336731
ETTh2,96,408,96,97,forecast,MSGNet,-0.6134437322616577
ETTh2,96,408,96,98,forecast,MSGNet,-0.5844408273696899
ETTh2,96,408,96,99,forecast,MSGNet,-0.49825894832611084
ETTh2,96,408,96,100,forecast,MSGNet,-0.5886195302009583
ETTh2,96,408,96,101,forecast,MSGNet,-0.5938326120376587
ETTh2,96,408,96,102,forecast,MSGNet,-0.6526651382446289
ETTh2,96,408,96,103,forecast,MSGNet,-0.6518567800521851
ETTh2,96,408,96,104,forecast,MSGNet,-0.6312827467918396
ETTh2,96,408,96,105,forecast,MSGNet,-0.6150177121162415
ETTh2,96,408,96,106,forecast,MSGNet,-0.6440262794494629
ETTh2,96,408,96,107,forecast,MSGNet,-0.35455024242401123
ETTh2,96,408,96,108,forecast,MSGNet,-0.37112417817115784
ETTh2,96,408,96,109,forecast,MSGNet,-0.4224991202354431
ETTh2,96,408,96,110,forecast,MSGNet,-0.2034004032611847
ETTh2,96,408,96,111,forecast,MSGNet,-0.2405436784029007
ETTh2,96,408,96,112,forecast,MSGNet,-0.28758522868156433
ETTh2,96,408,96,113,forecast,MSGNet,-0.2078177034854889
ETTh2,96,408,96,114,forecast,MSGNet,-0.3112269937992096
ETTh2,96,408,96,115,forecast,MSGNet,-0.37082672119140625
ETTh2,96,408,96,116,forecast,MSGNet,-0.3802490234375
ETTh2,96,408,96,117,forecast,MSGNet,-0.3237599730491638
ETTh2,96,408,96,118,forecast,MSGNet,-0.22859326004981995
ETTh2,96,408,96,119,forecast,MSGNet,-0.4991294741630554
ETTh2,96,408,96,120,forecast,MSGNet,-0.44429412484169006
ETTh2,96,408,96,121,forecast,MSGNet,-0.6136663556098938
ETTh2,96,408,96,122,forecast,MSGNet,-0.5636647939682007
ETTh2,96,408,96,123,forecast,MSGNet,-0.6875574588775635
ETTh2,96,408,96,124,forecast,MSGNet,-0.6823558211326599
ETTh2,96,408,96,125,forecast,MSGNet,-0.7327649593353271
ETTh2,96,408,96,126,forecast,MSGNet,-0.7029215097427368
ETTh2,96,408,96,127,forecast,MSGNet,-0.6861181259155273
ETTh2,96,408,96,128,forecast,MSGNet,-0.7519491910934448
ETTh2,96,408,96,129,forecast,MSGNet,-0.5451170802116394
ETTh2,96,408,96,130,forecast,MSGNet,-0.5984652042388916
ETTh2,96,408,96,131,forecast,MSGNet,-0.4947153329849243
ETTh2,96,408,96,132,forecast,MSGNet,-0.43738874793052673
ETTh2,96,408,96,133,forecast,MSGNet,-0.3620438873767853
ETTh2,96,408,96,134,forecast,MSGNet,-0.3899229168891907
ETTh2,96,408,96,135,forecast,MSGNet,-0.26645928621292114
ETTh2,96,408,96,136,forecast,MSGNet,-0.21715743839740753
ETTh2,96,408,96,137,forecast,MSGNet,-0.17353180050849915
ETTh2,96,408,96,138,forecast,MSGNet,-0.30977609753608704
ETTh2,96,408,96,139,forecast,MSGNet,-0.29375675320625305
ETTh2,96,408,96,140,forecast,MSGNet,-0.4220725893974304
ETTh2,96,408,96,141,forecast,MSGNet,-0.3730430603027344
ETTh2,96,408,96,142,forecast,MSGNet,-0.27443447709083557
ETTh2,96,408,96,143,forecast,MSGNet,-0.5823357701301575
ETTh2,96,408,96,144,forecast,MSGNet,-0.4213874936103821
ETTh2,96,408,96,145,forecast,MSGNet,-0.6037311553955078
ETTh2,96,408,96,146,forecast,MSGNet,-0.4341126084327698
ETTh2,96,408,96,147,forecast,MSGNet,-0.5135512351989746
ETTh2,96,408,96,148,forecast,MSGNet,-0.5800659656524658
ETTh2,96,408,96,149,forecast,MSGNet,-0.6505569219589233
ETTh2,96,408,96,150,forecast,MSGNet,-0.5441542863845825
ETTh2,96,408,96,151,forecast,MSGNet,-0.7385164499282837
ETTh2,96,408,96,152,forecast,MSGNet,-0.6833446025848389
ETTh2,96,408,96,153,forecast,MSGNet,-0.4748850464820862
ETTh2,96,408,96,154,forecast,MSGNet,-0.5747969150543213
ETTh2,96,408,96,155,forecast,MSGNet,-0.29539111256599426
ETTh2,96,408,96,156,forecast,MSGNet,-0.24848471581935883
ETTh2,96,408,96,157,forecast,MSGNet,-0.24432718753814697
ETTh2,96,408,96,158,forecast,MSGNet,-0.16468578577041626
ETTh2,96,408,96,159,forecast,MSGNet,-0.08916205167770386
ETTh2,96,408,96,160,forecast,MSGNet,-0.12649722397327423
ETTh2,96,408,96,161,forecast,MSGNet,-0.15944421291351318
ETTh2,96,408,96,162,forecast,MSGNet,-0.22472606599330902
ETTh2,96,408,96,163,forecast,MSGNet,-0.1976168155670166
ETTh2,96,408,96,164,forecast,MSGNet,-0.155351459980011
ETTh2,96,408,96,165,forecast,MSGNet,-0.22632941603660583
ETTh2,96,408,96,166,forecast,MSGNet,-0.32407623529434204
ETTh2,96,408,96,167,forecast,MSGNet,-0.2936043441295624
ETTh2,96,408,96,168,forecast,MSGNet,-0.5039836764335632
ETTh2,96,408,96,169,forecast,MSGNet,-0.45615696907043457
ETTh2,96,408,96,170,forecast,MSGNet,-0.49690335988998413
ETTh2,96,408,96,171,forecast,MSGNet,-0.5686113834381104
ETTh2,96,408,96,172,forecast,MSGNet,-0.724928617477417
ETTh2,96,408,96,173,forecast,MSGNet,-0.6424098014831543
ETTh2,96,408,96,174,forecast,MSGNet,-0.5592874884605408
ETTh2,96,408,96,175,forecast,MSGNet,-0.7225544452667236
ETTh2,96,408,96,176,forecast,MSGNet,-0.6763224601745605
ETTh2,96,408,96,177,forecast,MSGNet,-0.5201169848442078
ETTh2,96,408,96,178,forecast,MSGNet,-0.40998077392578125
ETTh2,96,408,96,179,forecast,MSGNet,-0.3169570565223694
ETTh2,96,408,96,180,forecast,MSGNet,-0.1696300208568573
ETTh2,96,408,96,181,forecast,MSGNet,-0.26233410835266113
ETTh2,96,408,96,182,forecast,MSGNet,-0.15703463554382324
ETTh2,96,408,96,183,forecast,MSGNet,-0.10832256078720093
ETTh2,96,408,96,184,forecast,MSGNet,-0.16632701456546783
ETTh2,96,408,96,185,forecast,MSGNet,-0.09676887094974518
ETTh2,96,408,96,186,forecast,MSGNet,-0.1874362826347351
ETTh2,96,408,96,187,forecast,MSGNet,-0.4004785716533661
ETTh2,96,408,96,188,forecast,MSGNet,-0.2743769884109497
ETTh2,96,408,96,189,forecast,MSGNet,-0.31207573413848877
ETTh2,96,408,96,190,forecast,MSGNet,-0.32709765434265137
ETTh2,96,408,96,191,forecast,MSGNet,-0.24100252985954285
ETTh2,96,408,96,0,input,PatchTST,-0.5944488644599915
ETTh2,96,408,96,1,input,PatchTST,-0.6323868632316589
ETTh2,96,408,96,2,input,PatchTST,-0.6323868632316589
ETTh2,96,408,96,3,input,PatchTST,-0.6513341665267944
ETTh2,96,408,96,4,input,PatchTST,-0.6892721652984619
ETTh2,96,408,96,5,input,PatchTST,-0.7651479840278625
ETTh2,96,408,96,6,input,PatchTST,-0.8031288981437683
ETTh2,96,408,96,7,input,PatchTST,-0.8410237431526184
ETTh2,96,408,96,8,input,PatchTST,-0.7651910781860352
ETTh2,96,408,96,9,input,PatchTST,-0.5375204086303711
ETTh2,96,408,96,10,input,PatchTST,-0.25305086374282837
ETTh2,96,408,96,11,input,PatchTST,0.03141867741942406
ETTh2,96,408,96,12,input,PatchTST,0.18317025899887085
ETTh2,96,408,96,13,input,PatchTST,0.33492201566696167
ETTh2,96,408,96,14,input,PatchTST,0.37281668186187744
ETTh2,96,408,96,15,input,PatchTST,0.37281668186187744
ETTh2,96,408,96,16,input,PatchTST,0.22115138173103333
ETTh2,96,408,96,17,input,PatchTST,0.12628494203090668
ETTh2,96,408,96,18,input,PatchTST,0.03141867741942406
ETTh2,96,408,96,19,input,PatchTST,-0.12024662643671036
ETTh2,96,408,96,20,input,PatchTST,-0.27199819684028625
ETTh2,96,408,96,21,input,PatchTST,-0.3668646514415741
ETTh2,96,408,96,22,input,PatchTST,-0.4237499535083771
ETTh2,96,408,96,23,input,PatchTST,-0.4237499535083771
ETTh2,96,408,96,24,input,PatchTST,-0.4617308974266052
ETTh2,96,408,96,25,input,PatchTST,-0.4617308974266052
ETTh2,96,408,96,26,input,PatchTST,-0.4996257424354553
ETTh2,96,408,96,27,input,PatchTST,-0.5375204086303711
ETTh2,96,408,96,28,input,PatchTST,-0.575501561164856
ETTh2,96,408,96,29,input,PatchTST,-0.6133962273597717
ETTh2,96,408,96,30,input,PatchTST,-0.6513773202896118
ETTh2,96,408,96,31,input,PatchTST,-0.6703246831893921
ETTh2,96,408,96,32,input,PatchTST,-0.6703246831893921
ETTh2,96,408,96,33,input,PatchTST,-0.5185731053352356
ETTh2,96,408,96,34,input,PatchTST,-0.3668646514415741
ETTh2,96,408,96,35,input,PatchTST,-0.29098886251449585
ETTh2,96,408,96,36,input,PatchTST,-0.1961224228143692
ETTh2,96,408,96,37,input,PatchTST,-0.12024662643671036
ETTh2,96,408,96,38,input,PatchTST,-0.04445711150765419
ETTh2,96,408,96,39,input,PatchTST,0.05040915310382843
ETTh2,96,408,96,40,input,PatchTST,0.10733760893344879
ETTh2,96,408,96,41,input,PatchTST,0.06939979642629623
ETTh2,96,408,96,42,input,PatchTST,-0.04445711150765419
ETTh2,96,408,96,43,input,PatchTST,-0.12024662643671036
ETTh2,96,408,96,44,input,PatchTST,-0.1961224228143692
ETTh2,96,408,96,45,input,PatchTST,-0.23410353064537048
ETTh2,96,408,96,46,input,PatchTST,-0.30997931957244873
ETTh2,96,408,96,47,input,PatchTST,-0.34787416458129883
ETTh2,96,408,96,48,input,PatchTST,-0.3668646514415741
ETTh2,96,408,96,49,input,PatchTST,-0.385855108499527
ETTh2,96,408,96,50,input,PatchTST,-0.4237499535083771
ETTh2,96,408,96,51,input,PatchTST,-0.44274044036865234
ETTh2,96,408,96,52,input,PatchTST,-0.48067840933799744
ETTh2,96,408,96,53,input,PatchTST,-0.5375204086303711
ETTh2,96,408,96,54,input,PatchTST,-0.575501561164856
ETTh2,96,408,96,55,input,PatchTST,-0.6323868632316589
ETTh2,96,408,96,56,input,PatchTST,-0.6323868632316589
ETTh2,96,408,96,57,input,PatchTST,-0.44274044036865234
ETTh2,96,408,96,58,input,PatchTST,-0.1961655616760254
ETTh2,96,408,96,59,input,PatchTST,0.08834712952375412
ETTh2,96,408,96,60,input,PatchTST,0.2779935598373413
ETTh2,96,408,96,61,input,PatchTST,0.5246115922927856
ETTh2,96,408,96,62,input,PatchTST,0.6573293805122375
ETTh2,96,408,96,63,input,PatchTST,0.6383821964263916
ETTh2,96,408,96,64,input,PatchTST,0.5246115922927856
ETTh2,96,408,96,65,input,PatchTST,0.3918071687221527
ETTh2,96,408,96,66,input,PatchTST,0.22115138173103333
ETTh2,96,408,96,67,input,PatchTST,0.08834712952375412
ETTh2,96,408,96,68,input,PatchTST,-0.006475997157394886
ETTh2,96,408,96,69,input,PatchTST,-0.12024662643671036
ETTh2,96,408,96,70,input,PatchTST,-0.17717507481575012
ETTh2,96,408,96,71,input,PatchTST,-0.25305086374282837
ETTh2,96,408,96,72,input,PatchTST,-0.29098886251449585
ETTh2,96,408,96,73,input,PatchTST,-0.3289266526699066
ETTh2,96,408,96,74,input,PatchTST,-0.40480244159698486
ETTh2,96,408,96,75,input,PatchTST,-0.48067840933799744
ETTh2,96,408,96,76,input,PatchTST,-0.575501561164856
ETTh2,96,408,96,77,input,PatchTST,-0.6703246831893921
ETTh2,96,408,96,78,input,PatchTST,-0.746200442314148
ETTh2,96,408,96,79,input,PatchTST,-0.7841384410858154
ETTh2,96,408,96,80,input,PatchTST,-0.6893153190612793
ETTh2,96,408,96,81,input,PatchTST,-0.40480244159698486
ETTh2,96,408,96,82,input,PatchTST,-0.17717507481575012
ETTh2,96,408,96,83,input,PatchTST,0.05040915310382843
ETTh2,96,408,96,84,input,PatchTST,0.18317025899887085
ETTh2,96,408,96,85,input,PatchTST,0.33492201566696167
ETTh2,96,408,96,86,input,PatchTST,0.48667341470718384
ETTh2,96,408,96,87,input,PatchTST,0.5246115922927856
ETTh2,96,408,96,88,input,PatchTST,0.44873562455177307
ETTh2,96,408,96,89,input,PatchTST,0.2779935598373413
ETTh2,96,408,96,90,input,PatchTST,0.1072944700717926
ETTh2,96,408,96,91,input,PatchTST,-0.025466637685894966
ETTh2,96,408,96,92,input,PatchTST,-0.10129929333925247
ETTh2,96,408,96,93,input,PatchTST,-0.15822774171829224
ETTh2,96,408,96,94,input,PatchTST,-0.1961224228143692
ETTh2,96,408,96,95,input,PatchTST,-0.23410353064537048
ETTh2,96,408,96,96,forecast,PatchTST,-0.13151374459266663
ETTh2,96,408,96,97,forecast,PatchTST,-0.2968021333217621
ETTh2,96,408,96,98,forecast,PatchTST,-0.4249332547187805
ETTh2,96,408,96,99,forecast,PatchTST,-0.3681950271129608
ETTh2,96,408,96,100,forecast,PatchTST,-0.5842909812927246
ETTh2,96,408,96,101,forecast,PatchTST,-0.5960303544998169
ETTh2,96,408,96,102,forecast,PatchTST,-0.5107420682907104
ETTh2,96,408,96,103,forecast,PatchTST,-0.5488702654838562
ETTh2,96,408,96,104,forecast,PatchTST,-0.798815131187439
ETTh2,96,408,96,105,forecast,PatchTST,-0.602660059928894
ETTh2,96,408,96,106,forecast,PatchTST,-0.4273878335952759
ETTh2,96,408,96,107,forecast,PatchTST,-0.27923014760017395
ETTh2,96,408,96,108,forecast,PatchTST,0.04072624444961548
ETTh2,96,408,96,109,forecast,PatchTST,0.13757523894309998
ETTh2,96,408,96,110,forecast,PatchTST,0.35352396965026855
ETTh2,96,408,96,111,forecast,PatchTST,0.1785050630569458
ETTh2,96,408,96,112,forecast,PatchTST,0.17802771925926208
ETTh2,96,408,96,113,forecast,PatchTST,-0.005558669567108154
ETTh2,96,408,96,114,forecast,PatchTST,-0.17347216606140137
ETTh2,96,408,96,115,forecast,PatchTST,-0.07512460649013519
ETTh2,96,408,96,116,forecast,PatchTST,-0.30189940333366394
ETTh2,96,408,96,117,forecast,PatchTST,-0.24484774470329285
