dataset,horizon,origin,phase,step,series,value
ETTm1,720,1065,forecast,441,RGSP-96,9.975972175598145
ETTm1,720,1065,forecast,442,RGSP-96,9.918957710266113
ETTm1,720,1065,forecast,443,RGSP-96,9.868391990661621
ETTm1,720,1065,forecast,444,RGSP-96,9.74931526184082
ETTm1,720,1065,forecast,445,RGSP-96,9.700840950012207
ETTm1,720,1065,forecast,446,RGSP-96,9.587275505065918
ETTm1,720,1065,forecast,447,RGSP-96,9.543458938598633
ETTm1,720,1065,forecast,448,RGSP-96,9.400598526000977
ETTm1,720,1065,forecast,449,RGSP-96,9.407327651977539
ETTm1,720,1065,forecast,450,RGSP-96,9.329712867736816
ETTm1,720,1065,forecast,451,RGSP-96,9.285026550292969
ETTm1,720,1065,forecast,452,RGSP-96,9.227503776550293
ETTm1,720,1065,forecast,453,RGSP-96,9.173833847045898
ETTm1,720,1065,forecast,454,RGSP-96,9.161906242370605
ETTm1,720,1065,forecast,455,RGSP-96,9.132696151733398
ETTm1,720,1065,forecast,456,RGSP-96,9.07314682006836
ETTm1,720,1065,forecast,457,RGSP-96,9.076005935668945
ETTm1,720,1065,forecast,458,RGSP-96,8.942550659179688
ETTm1,720,1065,forecast,459,RGSP-96,8.880317687988281
ETTm1,720,1065,forecast,460,RGSP-96,8.884854316711426
ETTm1,720,1065,forecast,461,RGSP-96,8.80643367767334
ETTm1,720,1065,forecast,462,RGSP-96,8.78270435333252
ETTm1,720,1065,forecast,463,RGSP-96,8.697724342346191
ETTm1,720,1065,forecast,464,RGSP-96,8.60314655303955
ETTm1,720,1065,forecast,465,RGSP-96,8.596221923828125
ETTm1,720,1065,forecast,466,RGSP-96,8.517990112304688
ETTm1,720,1065,forecast,467,RGSP-96,8.564984321594238
ETTm1,720,1065,forecast,468,RGSP-96,8.554183006286621
ETTm1,720,1065,forecast,469,RGSP-96,8.550653457641602
ETTm1,720,1065,forecast,470,RGSP-96,8.586328506469727
ETTm1,720,1065,forecast,471,RGSP-96,8.548369407653809
ETTm1,720,1065,forecast,472,RGSP-96,8.531095504760742
ETTm1,720,1065,forecast,473,RGSP-96,8.467495918273926
ETTm1,720,1065,forecast,474,RGSP-96,8.440540313720703
ETTm1,720,1065,forecast,475,RGSP-96,8.490880012512207
ETTm1,720,1065,forecast,476,RGSP-96,8.559298515319824
ETTm1,720,1065,forecast,477,RGSP-96,8.584376335144043
ETTm1,720,1065,forecast,478,RGSP-96,8.767990112304688
ETTm1,720,1065,forecast,479,RGSP-96,8.93078899383545
ETTm1,720,1065,forecast,480,RGSP-96,9.05750846862793
ETTm1,720,1065,forecast,481,RGSP-96,9.200932502746582
ETTm1,720,1065,forecast,482,RGSP-96,9.365476608276367
ETTm1,720,1065,forecast,483,RGSP-96,9.474148750305176
ETTm1,720,1065,forecast,484,RGSP-96,9.530011177062988
ETTm1,720,1065,forecast,485,RGSP-96,9.673394203186035
ETTm1,720,1065,forecast,486,RGSP-96,9.684430122375488
ETTm1,720,1065,forecast,487,RGSP-96,9.673068046569824
ETTm1,720,1065,forecast,488,RGSP-96,9.69227123260498
ETTm1,720,1065,forecast,489,RGSP-96,9.606931686401367
ETTm1,720,1065,forecast,490,RGSP-96,9.677244186401367
ETTm1,720,1065,forecast,491,RGSP-96,9.772810935974121
ETTm1,720,1065,forecast,492,RGSP-96,9.894972801208496
ETTm1,720,1065,forecast,493,RGSP-96,9.94596004486084
ETTm1,720,1065,forecast,494,RGSP-96,9.98214340209961
ETTm1,720,1065,forecast,495,RGSP-96,9.999120712280273
ETTm1,720,1065,forecast,496,RGSP-96,10.040060997009277
ETTm1,720,1065,forecast,497,RGSP-96,10.129158973693848
ETTm1,720,1065,forecast,498,RGSP-96,10.11950969696045
ETTm1,720,1065,forecast,499,RGSP-96,10.214006423950195
ETTm1,720,1065,forecast,500,RGSP-96,10.19081974029541
ETTm1,720,1065,forecast,501,RGSP-96,10.123627662658691
ETTm1,720,1065,forecast,502,RGSP-96,10.102123260498047
ETTm1,720,1065,forecast,503,RGSP-96,10.101627349853516
ETTm1,720,1065,forecast,504,RGSP-96,10.132137298583984
ETTm1,720,1065,forecast,505,RGSP-96,10.02498722076416
ETTm1,720,1065,forecast,506,RGSP-96,10.029844284057617
ETTm1,720,1065,forecast,507,RGSP-96,9.960712432861328
ETTm1,720,1065,forecast,508,RGSP-96,9.975878715515137
ETTm1,720,1065,forecast,509,RGSP-96,9.99097728729248
ETTm1,720,1065,forecast,510,RGSP-96,9.993379592895508
ETTm1,720,1065,forecast,511,RGSP-96,10.015153884887695
ETTm1,720,1065,forecast,512,RGSP-96,9.960990905761719
ETTm1,720,1065,forecast,513,RGSP-96,9.984606742858887
ETTm1,720,1065,forecast,514,RGSP-96,9.992836952209473
ETTm1,720,1065,forecast,515,RGSP-96,9.970102310180664
ETTm1,720,1065,forecast,516,RGSP-96,10.026749610900879
ETTm1,720,1065,forecast,517,RGSP-96,9.974577903747559
ETTm1,720,1065,forecast,518,RGSP-96,10.090566635131836
ETTm1,720,1065,forecast,519,RGSP-96,10.161290168762207
ETTm1,720,1065,forecast,520,RGSP-96,10.2343111038208
ETTm1,720,1065,forecast,521,RGSP-96,10.29636001586914
ETTm1,720,1065,forecast,522,RGSP-96,10.317854881286621
ETTm1,720,1065,forecast,523,RGSP-96,10.527511596679688
ETTm1,720,1065,forecast,524,RGSP-96,10.533973693847656
ETTm1,720,1065,forecast,525,RGSP-96,10.477143287658691
ETTm1,720,1065,forecast,526,RGSP-96,10.426823616027832
ETTm1,720,1065,forecast,527,RGSP-96,10.338791847229004
ETTm1,720,1065,forecast,528,RGSP-96,10.241107940673828
ETTm1,720,1065,forecast,529,RGSP-96,10.218328475952148
ETTm1,720,1065,forecast,530,RGSP-96,10.14806079864502
ETTm1,720,1065,forecast,531,RGSP-96,9.971779823303223
ETTm1,720,1065,forecast,532,RGSP-96,9.857147216796875
ETTm1,720,1065,forecast,533,RGSP-96,9.858445167541504
ETTm1,720,1065,forecast,534,RGSP-96,9.83268928527832
ETTm1,720,1065,forecast,535,RGSP-96,9.780500411987305
ETTm1,720,1065,forecast,536,RGSP-96,9.815560340881348
ETTm1,720,1065,forecast,537,RGSP-96,9.72138786315918
ETTm1,720,1065,forecast,538,RGSP-96,9.749205589294434
ETTm1,720,1065,forecast,539,RGSP-96,9.69028091430664
ETTm1,720,1065,forecast,540,RGSP-96,9.608054161071777
ETTm1,720,1065,forecast,541,RGSP-96,9.503602027893066
ETTm1,720,1065,forecast,542,RGSP-96,9.410649299621582
ETTm1,720,1065,forecast,543,RGSP-96,9.386269569396973
ETTm1,720,1065,forecast,544,RGSP-96,9.278072357177734
ETTm1,720,1065,forecast,545,RGSP-96,9.173738479614258
ETTm1,720,1065,forecast,546,RGSP-96,9.140642166137695
ETTm1,720,1065,forecast,547,RGSP-96,9.150800704956055
ETTm1,720,1065,forecast,548,RGSP-96,9.10750961303711
ETTm1,720,1065,forecast,549,RGSP-96,9.079492568969727
ETTm1,720,1065,forecast,550,RGSP-96,9.073691368103027
ETTm1,720,1065,forecast,551,RGSP-96,9.068699836730957
ETTm1,720,1065,forecast,552,RGSP-96,8.954895973205566
ETTm1,720,1065,forecast,553,RGSP-96,8.897476196289062
ETTm1,720,1065,forecast,554,RGSP-96,8.928275108337402
ETTm1,720,1065,forecast,555,RGSP-96,8.885632514953613
ETTm1,720,1065,forecast,556,RGSP-96,8.803923606872559
ETTm1,720,1065,forecast,557,RGSP-96,8.794865608215332
ETTm1,720,1065,forecast,558,RGSP-96,8.75542163848877
ETTm1,720,1065,forecast,559,RGSP-96,8.725048065185547
ETTm1,720,1065,forecast,560,RGSP-96,8.604781150817871
ETTm1,720,1065,forecast,561,RGSP-96,8.626025199890137
ETTm1,720,1065,forecast,562,RGSP-96,8.667692184448242
ETTm1,720,1065,forecast,563,RGSP-96,8.594282150268555
ETTm1,720,1065,forecast,564,RGSP-96,8.632922172546387
ETTm1,720,1065,forecast,565,RGSP-96,8.611815452575684
ETTm1,720,1065,forecast,566,RGSP-96,8.669177055358887
ETTm1,720,1065,forecast,567,RGSP-96,8.680182456970215
ETTm1,720,1065,forecast,568,RGSP-96,8.666065216064453
ETTm1,720,1065,forecast,569,RGSP-96,8.6399564743042
ETTm1,720,1065,forecast,570,RGSP-96,8.664706230163574
ETTm1,720,1065,forecast,571,RGSP-96,8.618491172790527
ETTm1,720,1065,forecast,572,RGSP-96,8.70652961730957
ETTm1,720,1065,forecast,573,RGSP-96,8.729484558105469
ETTm1,720,1065,forecast,574,RGSP-96,8.843717575073242
ETTm1,720,1065,forecast,575,RGSP-96,9.015580177307129
ETTm1,720,1065,forecast,576,RGSP-96,9.171891212463379
ETTm1,720,1065,forecast,577,RGSP-96,9.292375564575195
ETTm1,720,1065,forecast,578,RGSP-96,9.437905311584473
ETTm1,720,1065,forecast,579,RGSP-96,9.66281795501709
ETTm1,720,1065,forecast,580,RGSP-96,9.762988090515137
ETTm1,720,1065,forecast,581,RGSP-96,9.864566802978516
ETTm1,720,1065,forecast,582,RGSP-96,9.815120697021484
ETTm1,720,1065,forecast,583,RGSP-96,9.77439022064209
ETTm1,720,1065,forecast,584,RGSP-96,9.812196731567383
ETTm1,720,1065,forecast,585,RGSP-96,9.665179252624512
ETTm1,720,1065,forecast,586,RGSP-96,9.732987403869629
ETTm1,720,1065,forecast,587,RGSP-96,9.808953285217285
ETTm1,720,1065,forecast,588,RGSP-96,9.878746032714844
ETTm1,720,1065,forecast,589,RGSP-96,9.964431762695312
ETTm1,720,1065,forecast,590,RGSP-96,10.036641120910645
ETTm1,720,1065,forecast,591,RGSP-96,10.010941505432129
ETTm1,720,1065,forecast,592,RGSP-96,10.1006441116333
ETTm1,720,1065,forecast,593,RGSP-96,10.107122421264648
ETTm1,720,1065,forecast,594,RGSP-96,10.154793739318848
ETTm1,720,1065,forecast,595,RGSP-96,10.162734031677246
ETTm1,720,1065,forecast,596,RGSP-96,10.206729888916016
ETTm1,720,1065,forecast,597,RGSP-96,10.198737144470215
ETTm1,720,1065,forecast,598,RGSP-96,10.19637393951416
ETTm1,720,1065,forecast,599,RGSP-96,10.125000953674316
ETTm1,720,1065,forecast,600,RGSP-96,10.144268035888672
ETTm1,720,1065,forecast,601,RGSP-96,10.189346313476562
ETTm1,720,1065,forecast,602,RGSP-96,10.120835304260254
ETTm1,720,1065,forecast,603,RGSP-96,10.081871032714844
ETTm1,720,1065,forecast,604,RGSP-96,10.113054275512695
ETTm1,720,1065,forecast,605,RGSP-96,10.185781478881836
ETTm1,720,1065,forecast,606,RGSP-96,10.106832504272461
ETTm1,720,1065,forecast,607,RGSP-96,10.066610336303711
ETTm1,720,1065,forecast,608,RGSP-96,10.151910781860352
ETTm1,720,1065,forecast,609,RGSP-96,10.149775505065918
ETTm1,720,1065,forecast,610,RGSP-96,10.089248657226562
ETTm1,720,1065,forecast,611,RGSP-96,10.119523048400879
ETTm1,720,1065,forecast,612,RGSP-96,10.112356185913086
ETTm1,720,1065,forecast,613,RGSP-96,10.242476463317871
ETTm1,720,1065,forecast,614,RGSP-96,10.206913948059082
ETTm1,720,1065,forecast,615,RGSP-96,10.320941925048828
ETTm1,720,1065,forecast,616,RGSP-96,10.38896369934082
ETTm1,720,1065,forecast,617,RGSP-96,10.424726486206055
ETTm1,720,1065,forecast,618,RGSP-96,10.57744312286377
ETTm1,720,1065,forecast,619,RGSP-96,10.700861930847168
ETTm1,720,1065,forecast,620,RGSP-96,10.693297386169434
ETTm1,720,1065,forecast,621,RGSP-96,10.620002746582031
ETTm1,720,1065,forecast,622,RGSP-96,10.616194725036621
ETTm1,720,1065,forecast,623,RGSP-96,10.534317970275879
ETTm1,720,1065,forecast,624,RGSP-96,10.493886947631836
ETTm1,720,1065,forecast,625,RGSP-96,10.400252342224121
ETTm1,720,1065,forecast,626,RGSP-96,10.25193977355957
ETTm1,720,1065,forecast,627,RGSP-96,10.103218078613281
ETTm1,720,1065,forecast,628,RGSP-96,10.04391098022461
ETTm1,720,1065,forecast,629,RGSP-96,9.962743759155273
ETTm1,720,1065,forecast,630,RGSP-96,9.868237495422363
ETTm1,720,1065,forecast,631,RGSP-96,9.82859992980957
ETTm1,720,1065,forecast,632,RGSP-96,9.94016170501709
ETTm1,720,1065,forecast,633,RGSP-96,9.847599983215332
ETTm1,720,1065,forecast,634,RGSP-96,9.85279369354248
ETTm1,720,1065,forecast,635,RGSP-96,9.746062278747559
ETTm1,720,1065,forecast,636,RGSP-96,9.75268268585205
ETTm1,720,1065,forecast,637,RGSP-96,9.673007011413574
ETTm1,720,1065,forecast,638,RGSP-96,9.59879207611084
ETTm1,720,1065,forecast,639,RGSP-96,9.40005111694336
ETTm1,720,1065,forecast,640,RGSP-96,9.344287872314453
ETTm1,720,1065,forecast,641,RGSP-96,9.285212516784668
ETTm1,720,1065,forecast,642,RGSP-96,9.256665229797363
ETTm1,720,1065,forecast,643,RGSP-96,9.116044998168945
ETTm1,720,1065,forecast,644,RGSP-96,9.140677452087402
ETTm1,720,1065,forecast,645,RGSP-96,9.081869125366211
ETTm1,720,1065,forecast,646,RGSP-96,9.072463989257812
ETTm1,720,1065,forecast,647,RGSP-96,9.03209114074707
ETTm1,720,1065,forecast,648,RGSP-96,8.941338539123535
ETTm1,720,1065,forecast,649,RGSP-96,8.937729835510254
ETTm1,720,1065,forecast,650,RGSP-96,8.90556812286377
ETTm1,720,1065,forecast,651,RGSP-96,8.859796524047852
ETTm1,720,1065,forecast,652,RGSP-96,8.735087394714355
ETTm1,720,1065,forecast,653,RGSP-96,8.656132698059082
ETTm1,720,1065,forecast,654,RGSP-96,8.547892570495605
ETTm1,720,1065,forecast,655,RGSP-96,8.550081253051758
ETTm1,720,1065,forecast,656,RGSP-96,8.571606636047363
ETTm1,720,1065,forecast,657,RGSP-96,8.496524810791016
ETTm1,720,1065,forecast,658,RGSP-96,8.470239639282227
ETTm1,720,1065,forecast,659,RGSP-96,8.535563468933105
ETTm1,720,1065,forecast,660,RGSP-96,8.517693519592285
ETTm1,720,1065,forecast,661,RGSP-96,8.488907814025879
ETTm1,720,1065,forecast,662,RGSP-96,8.525230407714844
ETTm1,720,1065,forecast,663,RGSP-96,8.543843269348145
ETTm1,720,1065,forecast,664,RGSP-96,8.444003105163574
ETTm1,720,1065,forecast,665,RGSP-96,8.52312183380127
ETTm1,720,1065,forecast,666,RGSP-96,8.486230850219727
ETTm1,720,1065,forecast,667,RGSP-96,8.479378700256348
ETTm1,720,1065,forecast,668,RGSP-96,8.443873405456543
ETTm1,720,1065,forecast,669,RGSP-96,8.508382797241211
ETTm1,720,1065,forecast,670,RGSP-96,8.637228965759277
ETTm1,720,1065,forecast,671,RGSP-96,8.781769752502441
ETTm1,720,1065,forecast,672,RGSP-96,8.895906448364258
ETTm1,720,1065,forecast,673,RGSP-96,9.059650421142578
ETTm1,720,1065,forecast,674,RGSP-96,9.180154800415039
ETTm1,720,1065,forecast,675,RGSP-96,9.273338317871094
ETTm1,720,1065,forecast,676,RGSP-96,9.442469596862793
ETTm1,720,1065,forecast,677,RGSP-96,9.476512908935547
ETTm1,720,1065,forecast,678,RGSP-96,9.534387588500977
ETTm1,720,1065,forecast,679,RGSP-96,9.5062837600708
ETTm1,720,1065,forecast,680,RGSP-96,9.443624496459961
ETTm1,720,1065,forecast,681,RGSP-96,9.50788402557373
ETTm1,720,1065,forecast,682,RGSP-96,9.492260932922363
ETTm1,720,1065,forecast,683,RGSP-96,9.516064643859863
ETTm1,720,1065,forecast,684,RGSP-96,9.61495590209961
ETTm1,720,1065,forecast,685,RGSP-96,9.754127502441406
ETTm1,720,1065,forecast,686,RGSP-96,9.790772438049316
ETTm1,720,1065,forecast,687,RGSP-96,9.80117416381836
ETTm1,720,1065,forecast,688,RGSP-96,9.882951736450195
ETTm1,720,1065,forecast,689,RGSP-96,9.969650268554688
ETTm1,720,1065,forecast,690,RGSP-96,10.00741958618164
ETTm1,720,1065,forecast,691,RGSP-96,10.017012596130371
ETTm1,720,1065,forecast,692,RGSP-96,10.069912910461426
ETTm1,720,1065,forecast,693,RGSP-96,10.01125431060791
ETTm1,720,1065,forecast,694,RGSP-96,10.065226554870605
ETTm1,720,1065,forecast,695,RGSP-96,10.018178939819336
ETTm1,720,1065,forecast,696,RGSP-96,9.98569107055664
ETTm1,720,1065,forecast,697,RGSP-96,10.04104232788086
ETTm1,720,1065,forecast,698,RGSP-96,10.025222778320312
ETTm1,720,1065,forecast,699,RGSP-96,9.87517261505127
ETTm1,720,1065,forecast,700,RGSP-96,9.94723129272461
ETTm1,720,1065,forecast,701,RGSP-96,10.00800609588623
ETTm1,720,1065,forecast,702,RGSP-96,10.025385856628418
ETTm1,720,1065,forecast,703,RGSP-96,10.049636840820312
ETTm1,720,1065,forecast,704,RGSP-96,10.016417503356934
ETTm1,720,1065,forecast,705,RGSP-96,9.983596801757812
ETTm1,720,1065,forecast,706,RGSP-96,10.067840576171875
ETTm1,720,1065,forecast,707,RGSP-96,10.110965728759766
ETTm1,720,1065,forecast,708,RGSP-96,10.15501594543457
ETTm1,720,1065,forecast,709,RGSP-96,10.199603080749512
ETTm1,720,1065,forecast,710,RGSP-96,10.206830978393555
ETTm1,720,1065,forecast,711,RGSP-96,10.26223373413086
ETTm1,720,1065,forecast,712,RGSP-96,10.284400939941406
ETTm1,720,1065,forecast,713,RGSP-96,10.345782279968262
ETTm1,720,1065,forecast,714,RGSP-96,10.415018081665039
ETTm1,720,1065,forecast,715,RGSP-96,10.497847557067871
ETTm1,720,1065,forecast,716,RGSP-96,10.474980354309082
ETTm1,720,1065,forecast,717,RGSP-96,10.441254615783691
ETTm1,720,1065,forecast,718,RGSP-96,10.385242462158203
ETTm1,720,1065,forecast,719,RGSP-96,10.298219680786133
ETTh1,96,895,observed_context,-96,Observed history,6.893999099731445
ETTh1,96,895,observed_context,-95,Observed history,7.527000427246094
ETTh1,96,895,observed_context,-94,Observed history,6.9639997482299805
ETTh1,96,895,observed_context,-93,Observed history,7.668000221252441
ETTh1,96,895,observed_context,-92,Observed history,6.893999099731445
ETTh1,96,895,observed_context,-91,Observed history,7.808999061584473
ETTh1,96,895,observed_context,-90,Observed history,9.777999877929688
ETTh1,96,895,observed_context,-89,Observed history,9.98900032043457
ETTh1,96,895,observed_context,-88,Observed history,9.777999877929688
ETTh1,96,895,observed_context,-87,Observed history,9.425999641418457
ETTh1,96,895,observed_context,-86,Observed history,8.442000389099121
ETTh1,96,895,observed_context,-85,Observed history,7.104999542236328
ETTh1,96,895,observed_context,-84,Observed history,6.331000328063965
ETTh1,96,895,observed_context,-83,Observed history,5.697999000549316
ETTh1,96,895,observed_context,-82,Observed history,5.276000022888184
ETTh1,96,895,observed_context,-81,Observed history,4.923999786376953
ETTh1,96,895,observed_context,-80,Observed history,4.643000602722168
ETTh1,96,895,observed_context,-79,Observed history,4.220999717712402
ETTh1,96,895,observed_context,-78,Observed history,4.079999923706055
ETTh1,96,895,observed_context,-77,Observed history,3.7279999256134033
ETTh1,96,895,observed_context,-76,Observed history,3.7279999256134033
ETTh1,96,895,observed_context,-75,Observed history,3.517000436782837
ETTh1,96,895,observed_context,-74,Observed history,3.305999994277954
ETTh1,96,895,observed_context,-73,Observed history,3.447000741958618
ETTh1,96,895,observed_context,-72,Observed history,3.377000093460083
ETTh1,96,895,observed_context,-71,Observed history,3.7279999256134033
ETTh1,96,895,observed_context,-70,Observed history,4.0099992752075195
ETTh1,96,895,observed_context,-69,Observed history,4.220999717712402
ETTh1,96,895,observed_context,-68,Observed history,4.853999137878418
ETTh1,96,895,observed_context,-67,Observed history,5.064999580383301
ETTh1,96,895,observed_context,-66,Observed history,6.61299991607666
ETTh1,96,895,observed_context,-65,Observed history,6.541998863220215
ETTh1,96,895,observed_context,-64,Observed history,6.4720001220703125
ETTh1,96,895,observed_context,-63,Observed history,6.541998863220215
ETTh1,96,895,observed_context,-62,Observed history,7.456999778747559
ETTh1,96,895,observed_context,-61,Observed history,6.9639997482299805
ETTh1,96,895,observed_context,-60,Observed history,6.683000564575195
ETTh1,96,895,observed_context,-59,Observed history,6.4720001220703125
ETTh1,96,895,observed_context,-58,Observed history,6.26099967956543
ETTh1,96,895,observed_context,-57,Observed history,6.402000427246094
ETTh1,96,895,observed_context,-56,Observed history,6.4720001220703125
ETTh1,96,895,observed_context,-55,Observed history,6.823999404907227
ETTh1,96,895,observed_context,-54,Observed history,7.38599967956543
ETTh1,96,895,observed_context,-53,Observed history,7.5970001220703125
ETTh1,96,895,observed_context,-52,Observed history,7.808999061584473
ETTh1,96,895,observed_context,-51,Observed history,7.948999404907227
ETTh1,96,895,observed_context,-50,Observed history,7.668000221252441
ETTh1,96,895,observed_context,-49,Observed history,7.948999404907227
ETTh1,96,895,observed_context,-48,Observed history,8.230999946594238
ETTh1,96,895,observed_context,-47,Observed history,7.948999404907227
ETTh1,96,895,observed_context,-46,Observed history,7.315999984741211
ETTh1,96,895,observed_context,-45,Observed history,7.034999847412109
ETTh1,96,895,observed_context,-44,Observed history,7.527000427246094
ETTh1,96,895,observed_context,-43,Observed history,7.456999778747559
ETTh1,96,895,observed_context,-42,Observed history,7.456999778747559
ETTh1,96,895,observed_context,-41,Observed history,8.020000457763672
ETTh1,96,895,observed_context,-40,Observed history,8.581999778747559
ETTh1,96,895,observed_context,-39,Observed history,9.21500015258789
ETTh1,96,895,observed_context,-38,Observed history,9.21500015258789
ETTh1,96,895,observed_context,-37,Observed history,8.51200008392334
ETTh1,96,895,observed_context,-36,Observed history,8.230999946594238
ETTh1,96,895,observed_context,-35,Observed history,7.808999061584473
ETTh1,96,895,observed_context,-34,Observed history,7.737998962402344
ETTh1,96,895,observed_context,-33,Observed history,8.09000015258789
ETTh1,96,895,observed_context,-32,Observed history,7.879000663757324
ETTh1,96,895,observed_context,-31,Observed history,8.09000015258789
ETTh1,96,895,observed_context,-30,Observed history,7.456999778747559
ETTh1,96,895,observed_context,-29,Observed history,8.230999946594238
ETTh1,96,895,observed_context,-28,Observed history,7.808999061584473
ETTh1,96,895,observed_context,-27,Observed history,5.135000228881836
ETTh1,96,895,observed_context,-26,Observed history,5.205999374389648
ETTh1,96,895,observed_context,-25,Observed history,4.923999786376953
ETTh1,96,895,observed_context,-24,Observed history,4.643000602722168
ETTh1,96,895,observed_context,-23,Observed history,4.853999137878418
ETTh1,96,895,observed_context,-22,Observed history,4.643000602722168
ETTh1,96,895,observed_context,-21,Observed history,4.853999137878418
ETTh1,96,895,observed_context,-20,Observed history,4.501999855041504
ETTh1,96,895,observed_context,-19,Observed history,4.853999137878418
ETTh1,96,895,observed_context,-18,Observed history,4.572999954223633
ETTh1,96,895,observed_context,-17,Observed history,4.994999885559082
ETTh1,96,895,observed_context,-16,Observed history,4.71299934387207
ETTh1,96,895,observed_context,-15,Observed history,4.923999786376953
ETTh1,96,895,observed_context,-14,Observed history,4.36199951171875
ETTh1,96,895,observed_context,-13,Observed history,4.149999618530273
ETTh1,96,895,observed_context,-12,Observed history,4.149999618530273
ETTh1,96,895,observed_context,-11,Observed history,4.079999923706055
ETTh1,96,895,observed_context,-10,Observed history,4.36199951171875
ETTh1,96,895,observed_context,-9,Observed history,3.9389994144439697
ETTh1,96,895,observed_context,-8,Observed history,3.517000436782837
ETTh1,96,895,observed_context,-7,Observed history,3.7990000247955322
ETTh1,96,895,observed_context,-6,Observed history,3.588000535964966
ETTh1,96,895,observed_context,-5,Observed history,3.447000741958618
ETTh1,96,895,observed_context,-4,Observed history,1.758998990058899
ETTh1,96,895,observed_context,-3,Observed history,1.6180001497268677
ETTh1,96,895,observed_context,-2,Observed history,2.532000780105591
ETTh1,96,895,observed_context,-1,Observed history,2.7440006732940674
ETTh1,96,895,forecast,0,Ground truth,2.7440006732940674
ETTh1,96,895,forecast,1,Ground truth,2.8139994144439697
ETTh1,96,895,forecast,2,Ground truth,2.7440006732940674
ETTh1,96,895,forecast,3,Ground truth,2.884000062942505
ETTh1,96,895,forecast,4,Ground truth,2.955000162124634
ETTh1,96,895,forecast,5,Ground truth,2.884000062942505
ETTh1,96,895,forecast,6,Ground truth,3.1659996509552
ETTh1,96,895,forecast,7,Ground truth,3.377000093460083
ETTh1,96,895,forecast,8,Ground truth,3.517000436782837
ETTh1,96,895,forecast,9,Ground truth,3.447000741958618
ETTh1,96,895,forecast,10,Ground truth,3.7279999256134033
ETTh1,96,895,forecast,11,Ground truth,4.220999717712402
ETTh1,96,895,forecast,12,Ground truth,3.588000535964966
ETTh1,96,895,forecast,13,Ground truth,3.2360002994537354
ETTh1,96,895,forecast,14,Ground truth,3.377000093460083
ETTh1,96,895,forecast,15,Ground truth,3.517000436782837
ETTh1,96,895,forecast,16,Ground truth,3.868999719619751
ETTh1,96,895,forecast,17,Ground truth,3.517000436782837
ETTh1,96,895,forecast,18,Ground truth,3.0949995517730713
ETTh1,96,895,forecast,19,Ground truth,3.2360002994537354
ETTh1,96,895,forecast,20,Ground truth,2.7440006732940674
ETTh1,96,895,forecast,21,Ground truth,3.1659996509552
ETTh1,96,895,forecast,22,Ground truth,3.0249998569488525
ETTh1,96,895,forecast,23,Ground truth,3.588000535964966
ETTh1,96,895,forecast,24,Ground truth,3.305999994277954
ETTh1,96,895,forecast,25,Ground truth,3.305999994277954
ETTh1,96,895,forecast,26,Ground truth,3.0949995517730713
ETTh1,96,895,forecast,27,Ground truth,3.0949995517730713
ETTh1,96,895,forecast,28,Ground truth,3.0949995517730713
ETTh1,96,895,forecast,29,Ground truth,3.7990000247955322
ETTh1,96,895,forecast,30,Ground truth,4.079999923706055
ETTh1,96,895,forecast,31,Ground truth,4.2910003662109375
ETTh1,96,895,forecast,32,Ground truth,4.149999618530273
ETTh1,96,895,forecast,33,Ground truth,4.2910003662109375
ETTh1,96,895,forecast,34,Ground truth,4.923999786376953
ETTh1,96,895,forecast,35,Ground truth,4.71299934387207
ETTh1,96,895,forecast,36,Ground truth,4.923999786376953
ETTh1,96,895,forecast,37,Ground truth,4.994999885559082
ETTh1,96,895,forecast,38,Ground truth,4.149999618530273
ETTh1,96,895,forecast,39,Ground truth,3.7990000247955322
ETTh1,96,895,forecast,40,Ground truth,4.220999717712402
ETTh1,96,895,forecast,41,Ground truth,3.7990000247955322
ETTh1,96,895,forecast,42,Ground truth,3.7990000247955322
ETTh1,96,895,forecast,43,Ground truth,3.6580002307891846
ETTh1,96,895,forecast,44,Ground truth,3.6580002307891846
ETTh1,96,895,forecast,45,Ground truth,3.9389994144439697
ETTh1,96,895,forecast,46,Ground truth,4.432000160217285
ETTh1,96,895,forecast,47,Ground truth,4.2910003662109375
ETTh1,96,895,forecast,48,Ground truth,4.432000160217285
ETTh1,96,895,forecast,49,Ground truth,4.2910003662109375
ETTh1,96,895,forecast,50,Ground truth,4.2910003662109375
ETTh1,96,895,forecast,51,Ground truth,4.501999855041504
ETTh1,96,895,forecast,52,Ground truth,4.923999786376953
ETTh1,96,895,forecast,53,Ground truth,5.908999443054199
ETTh1,96,895,forecast,54,Ground truth,6.683000564575195
ETTh1,96,895,forecast,55,Ground truth,7.246000289916992
ETTh1,96,895,forecast,56,Ground truth,7.034999847412109
ETTh1,96,895,forecast,57,Ground truth,7.246000289916992
ETTh1,96,895,forecast,58,Ground truth,6.893999099731445
ETTh1,96,895,forecast,59,Ground truth,6.331000328063965
ETTh1,96,895,forecast,60,Ground truth,6.049999237060547
ETTh1,96,895,forecast,61,Ground truth,5.557000160217285
ETTh1,96,895,forecast,62,Ground truth,5.416999816894531
ETTh1,96,895,forecast,63,Ground truth,5.487000465393066
ETTh1,96,895,forecast,64,Ground truth,5.557000160217285
ETTh1,96,895,forecast,65,Ground truth,5.345999717712402
ETTh1,96,895,forecast,66,Ground truth,5.487000465393066
