dataset,horizon,origin,input_length,step,phase,series,value_standardized
ETTh2,720,408,96,650,forecast,MSGNet,-1.0605919361114502
ETTh2,720,408,96,651,forecast,MSGNet,-1.1229267120361328
ETTh2,720,408,96,652,forecast,MSGNet,-1.113163948059082
ETTh2,720,408,96,653,forecast,MSGNet,-1.098874807357788
ETTh2,720,408,96,654,forecast,MSGNet,-1.1783783435821533
ETTh2,720,408,96,655,forecast,MSGNet,-1.012681484222412
ETTh2,720,408,96,656,forecast,MSGNet,-1.0546612739562988
ETTh2,720,408,96,657,forecast,MSGNet,-0.882501482963562
ETTh2,720,408,96,658,forecast,MSGNet,-0.9517146944999695
ETTh2,720,408,96,659,forecast,MSGNet,-0.7530481219291687
ETTh2,720,408,96,660,forecast,MSGNet,-0.8337777853012085
ETTh2,720,408,96,661,forecast,MSGNet,-0.6352024078369141
ETTh2,720,408,96,662,forecast,MSGNet,-0.693922758102417
ETTh2,720,408,96,663,forecast,MSGNet,-0.5863056182861328
ETTh2,720,408,96,664,forecast,MSGNet,-0.6518205404281616
ETTh2,720,408,96,665,forecast,MSGNet,-0.6163345575332642
ETTh2,720,408,96,666,forecast,MSGNet,-0.600112795829773
ETTh2,720,408,96,667,forecast,MSGNet,-0.6407396793365479
ETTh2,720,408,96,668,forecast,MSGNet,-0.7186644077301025
ETTh2,720,408,96,669,forecast,MSGNet,-0.808139979839325
ETTh2,720,408,96,670,forecast,MSGNet,-0.8289125561714172
ETTh2,720,408,96,671,forecast,MSGNet,-0.9603587985038757
ETTh2,720,408,96,672,forecast,MSGNet,-1.0293772220611572
ETTh2,720,408,96,673,forecast,MSGNet,-0.980329692363739
ETTh2,720,408,96,674,forecast,MSGNet,-1.0619351863861084
ETTh2,720,408,96,675,forecast,MSGNet,-1.1069203615188599
ETTh2,720,408,96,676,forecast,MSGNet,-1.2559140920639038
ETTh2,720,408,96,677,forecast,MSGNet,-1.117492914199829
ETTh2,720,408,96,678,forecast,MSGNet,-1.2189347743988037
ETTh2,720,408,96,679,forecast,MSGNet,-1.0856873989105225
ETTh2,720,408,96,680,forecast,MSGNet,-1.1714375019073486
ETTh2,720,408,96,681,forecast,MSGNet,-0.997882604598999
ETTh2,720,408,96,682,forecast,MSGNet,-1.0270453691482544
ETTh2,720,408,96,683,forecast,MSGNet,-0.8827897906303406
ETTh2,720,408,96,684,forecast,MSGNet,-0.8573367595672607
ETTh2,720,408,96,685,forecast,MSGNet,-0.7535384893417358
ETTh2,720,408,96,686,forecast,MSGNet,-0.7573728561401367
ETTh2,720,408,96,687,forecast,MSGNet,-0.6718788146972656
ETTh2,720,408,96,688,forecast,MSGNet,-0.6448591351509094
ETTh2,720,408,96,689,forecast,MSGNet,-0.6754481792449951
ETTh2,720,408,96,690,forecast,MSGNet,-0.7130789756774902
ETTh2,720,408,96,691,forecast,MSGNet,-0.7155609130859375
ETTh2,720,408,96,692,forecast,MSGNet,-0.6699540615081787
ETTh2,720,408,96,693,forecast,MSGNet,-0.8200091123580933
ETTh2,720,408,96,694,forecast,MSGNet,-0.8934673070907593
ETTh2,720,408,96,695,forecast,MSGNet,-0.9946672320365906
ETTh2,720,408,96,696,forecast,MSGNet,-1.0993199348449707
ETTh2,720,408,96,697,forecast,MSGNet,-1.0673232078552246
ETTh2,720,408,96,698,forecast,MSGNet,-1.2203140258789062
ETTh2,720,408,96,699,forecast,MSGNet,-1.2922409772872925
ETTh2,720,408,96,700,forecast,MSGNet,-1.1773180961608887
ETTh2,720,408,96,701,forecast,MSGNet,-1.292121410369873
ETTh2,720,408,96,702,forecast,MSGNet,-1.1768624782562256
ETTh2,720,408,96,703,forecast,MSGNet,-1.1054039001464844
ETTh2,720,408,96,704,forecast,MSGNet,-1.2967110872268677
ETTh2,720,408,96,705,forecast,MSGNet,-1.0337245464324951
ETTh2,720,408,96,706,forecast,MSGNet,-1.0067893266677856
ETTh2,720,408,96,707,forecast,MSGNet,-0.8863387107849121
ETTh2,720,408,96,708,forecast,MSGNet,-0.8058868646621704
ETTh2,720,408,96,709,forecast,MSGNet,-0.8976513743400574
ETTh2,720,408,96,710,forecast,MSGNet,-0.7632954120635986
ETTh2,720,408,96,711,forecast,MSGNet,-0.7682666778564453
ETTh2,720,408,96,712,forecast,MSGNet,-0.6998624801635742
ETTh2,720,408,96,713,forecast,MSGNet,-0.7042514085769653
ETTh2,720,408,96,714,forecast,MSGNet,-0.7469397187232971
ETTh2,720,408,96,715,forecast,MSGNet,-0.6558127403259277
ETTh2,720,408,96,716,forecast,MSGNet,-0.8282068967819214
ETTh2,720,408,96,717,forecast,MSGNet,-0.7954243421554565
ETTh2,720,408,96,718,forecast,MSGNet,-0.9284393191337585
ETTh2,720,408,96,719,forecast,MSGNet,-0.9062291979789734
ETTh2,720,408,96,720,forecast,MSGNet,-1.1031913757324219
ETTh2,720,408,96,721,forecast,MSGNet,-1.1645565032958984
ETTh2,720,408,96,722,forecast,MSGNet,-1.1865260601043701
ETTh2,720,408,96,723,forecast,MSGNet,-1.2774372100830078
ETTh2,720,408,96,724,forecast,MSGNet,-1.2320284843444824
ETTh2,720,408,96,725,forecast,MSGNet,-1.2013195753097534
ETTh2,720,408,96,726,forecast,MSGNet,-1.2909352779388428
ETTh2,720,408,96,727,forecast,MSGNet,-1.245839238166809
ETTh2,720,408,96,728,forecast,MSGNet,-1.0987043380737305
ETTh2,720,408,96,729,forecast,MSGNet,-1.0943994522094727
ETTh2,720,408,96,730,forecast,MSGNet,-0.9823269844055176
ETTh2,720,408,96,731,forecast,MSGNet,-1.0002448558807373
ETTh2,720,408,96,732,forecast,MSGNet,-0.9688677787780762
ETTh2,720,408,96,733,forecast,MSGNet,-0.7271196842193604
ETTh2,720,408,96,734,forecast,MSGNet,-0.7515738010406494
ETTh2,720,408,96,735,forecast,MSGNet,-0.6836968660354614
ETTh2,720,408,96,736,forecast,MSGNet,-0.758213460445404
ETTh2,720,408,96,737,forecast,MSGNet,-0.661841630935669
ETTh2,720,408,96,738,forecast,MSGNet,-0.6580469608306885
ETTh2,720,408,96,739,forecast,MSGNet,-0.772610604763031
ETTh2,720,408,96,740,forecast,MSGNet,-0.7867770195007324
ETTh2,720,408,96,741,forecast,MSGNet,-0.8787887096405029
ETTh2,720,408,96,742,forecast,MSGNet,-0.9750055074691772
ETTh2,720,408,96,743,forecast,MSGNet,-0.912263810634613
ETTh2,720,408,96,744,forecast,MSGNet,-1.0080170631408691
ETTh2,720,408,96,745,forecast,MSGNet,-1.1043035984039307
ETTh2,720,408,96,746,forecast,MSGNet,-1.181631326675415
ETTh2,720,408,96,747,forecast,MSGNet,-1.2195556163787842
ETTh2,720,408,96,748,forecast,MSGNet,-1.2665233612060547
ETTh2,720,408,96,749,forecast,MSGNet,-1.1952345371246338
ETTh2,720,408,96,750,forecast,MSGNet,-1.263826847076416
ETTh2,720,408,96,751,forecast,MSGNet,-1.1975688934326172
ETTh2,720,408,96,752,forecast,MSGNet,-1.1236519813537598
ETTh2,720,408,96,753,forecast,MSGNet,-1.0069234371185303
ETTh2,720,408,96,754,forecast,MSGNet,-1.0946078300476074
ETTh2,720,408,96,755,forecast,MSGNet,-1.0077053308486938
ETTh2,720,408,96,756,forecast,MSGNet,-0.9784829616546631
ETTh2,720,408,96,757,forecast,MSGNet,-0.8330645561218262
ETTh2,720,408,96,758,forecast,MSGNet,-0.8464259505271912
ETTh2,720,408,96,759,forecast,MSGNet,-0.7097772359848022
ETTh2,720,408,96,760,forecast,MSGNet,-0.6618906855583191
ETTh2,720,408,96,761,forecast,MSGNet,-0.6764118075370789
ETTh2,720,408,96,762,forecast,MSGNet,-0.6964000463485718
ETTh2,720,408,96,763,forecast,MSGNet,-0.823419451713562
ETTh2,720,408,96,764,forecast,MSGNet,-0.8347179293632507
ETTh2,720,408,96,765,forecast,MSGNet,-0.9380105137825012
ETTh2,720,408,96,766,forecast,MSGNet,-0.7743570804595947
ETTh2,720,408,96,767,forecast,MSGNet,-0.9663171768188477
ETTh2,720,408,96,768,forecast,MSGNet,-1.072367787361145
ETTh2,720,408,96,769,forecast,MSGNet,-1.0195720195770264
ETTh2,720,408,96,770,forecast,MSGNet,-1.1571835279464722
ETTh2,720,408,96,771,forecast,MSGNet,-1.1252079010009766
ETTh2,720,408,96,772,forecast,MSGNet,-1.2358821630477905
ETTh2,720,408,96,773,forecast,MSGNet,-1.1757475137710571
ETTh2,720,408,96,774,forecast,MSGNet,-1.264829397201538
ETTh2,720,408,96,775,forecast,MSGNet,-1.0779246091842651
ETTh2,720,408,96,776,forecast,MSGNet,-1.2237200736999512
ETTh2,720,408,96,777,forecast,MSGNet,-1.0694072246551514
ETTh2,720,408,96,778,forecast,MSGNet,-0.9816746711730957
ETTh2,720,408,96,779,forecast,MSGNet,-0.8709390759468079
ETTh2,720,408,96,780,forecast,MSGNet,-0.9095913171768188
ETTh2,720,408,96,781,forecast,MSGNet,-0.8835803270339966
ETTh2,720,408,96,782,forecast,MSGNet,-0.6851506233215332
ETTh2,720,408,96,783,forecast,MSGNet,-0.599949836730957
ETTh2,720,408,96,784,forecast,MSGNet,-0.7291898727416992
ETTh2,720,408,96,785,forecast,MSGNet,-0.7847056984901428
ETTh2,720,408,96,786,forecast,MSGNet,-0.6064411401748657
ETTh2,720,408,96,787,forecast,MSGNet,-0.7734103202819824
ETTh2,720,408,96,788,forecast,MSGNet,-0.713002622127533
ETTh2,720,408,96,789,forecast,MSGNet,-0.8259186744689941
ETTh2,720,408,96,790,forecast,MSGNet,-0.7826374769210815
ETTh2,720,408,96,791,forecast,MSGNet,-0.9445188045501709
ETTh2,720,408,96,792,forecast,MSGNet,-1.0646157264709473
ETTh2,720,408,96,793,forecast,MSGNet,-1.1274876594543457
ETTh2,720,408,96,794,forecast,MSGNet,-1.1277507543563843
ETTh2,720,408,96,795,forecast,MSGNet,-1.0334489345550537
ETTh2,720,408,96,796,forecast,MSGNet,-1.2257349491119385
ETTh2,720,408,96,797,forecast,MSGNet,-1.203056812286377
ETTh2,720,408,96,798,forecast,MSGNet,-1.2159106731414795
ETTh2,720,408,96,799,forecast,MSGNet,-1.1568284034729004
ETTh2,720,408,96,800,forecast,MSGNet,-1.1473875045776367
ETTh2,720,408,96,801,forecast,MSGNet,-1.0880441665649414
ETTh2,720,408,96,802,forecast,MSGNet,-0.9465921521186829
ETTh2,720,408,96,803,forecast,MSGNet,-0.8995632529258728
ETTh2,720,408,96,804,forecast,MSGNet,-0.8691827058792114
ETTh2,720,408,96,805,forecast,MSGNet,-0.7976803779602051
ETTh2,720,408,96,806,forecast,MSGNet,-0.712234616279602
ETTh2,720,408,96,807,forecast,MSGNet,-0.6683046221733093
ETTh2,720,408,96,808,forecast,MSGNet,-0.7167297005653381
ETTh2,720,408,96,809,forecast,MSGNet,-0.6986018419265747
ETTh2,720,408,96,810,forecast,MSGNet,-0.6340726017951965
ETTh2,720,408,96,811,forecast,MSGNet,-0.6905128955841064
ETTh2,720,408,96,812,forecast,MSGNet,-0.5774761438369751
ETTh2,720,408,96,813,forecast,MSGNet,-0.6701517701148987
ETTh2,720,408,96,814,forecast,MSGNet,-0.8107120990753174
ETTh2,720,408,96,815,forecast,MSGNet,-0.9626045823097229
ETTh2,720,408,96,0,input,PatchTST,-0.5944488644599915
ETTh2,720,408,96,1,input,PatchTST,-0.6323868632316589
ETTh2,720,408,96,2,input,PatchTST,-0.6323868632316589
ETTh2,720,408,96,3,input,PatchTST,-0.6513341665267944
ETTh2,720,408,96,4,input,PatchTST,-0.6892721652984619
ETTh2,720,408,96,5,input,PatchTST,-0.7651479840278625
ETTh2,720,408,96,6,input,PatchTST,-0.8031288981437683
ETTh2,720,408,96,7,input,PatchTST,-0.8410237431526184
ETTh2,720,408,96,8,input,PatchTST,-0.7651910781860352
ETTh2,720,408,96,9,input,PatchTST,-0.5375204086303711
ETTh2,720,408,96,10,input,PatchTST,-0.25305086374282837
ETTh2,720,408,96,11,input,PatchTST,0.03141867741942406
ETTh2,720,408,96,12,input,PatchTST,0.18317025899887085
ETTh2,720,408,96,13,input,PatchTST,0.33492201566696167
ETTh2,720,408,96,14,input,PatchTST,0.37281668186187744
ETTh2,720,408,96,15,input,PatchTST,0.37281668186187744
ETTh2,720,408,96,16,input,PatchTST,0.22115138173103333
ETTh2,720,408,96,17,input,PatchTST,0.12628494203090668
ETTh2,720,408,96,18,input,PatchTST,0.03141867741942406
ETTh2,720,408,96,19,input,PatchTST,-0.12024662643671036
ETTh2,720,408,96,20,input,PatchTST,-0.27199819684028625
ETTh2,720,408,96,21,input,PatchTST,-0.3668646514415741
ETTh2,720,408,96,22,input,PatchTST,-0.4237499535083771
ETTh2,720,408,96,23,input,PatchTST,-0.4237499535083771
ETTh2,720,408,96,24,input,PatchTST,-0.4617308974266052
ETTh2,720,408,96,25,input,PatchTST,-0.4617308974266052
ETTh2,720,408,96,26,input,PatchTST,-0.4996257424354553
ETTh2,720,408,96,27,input,PatchTST,-0.5375204086303711
ETTh2,720,408,96,28,input,PatchTST,-0.575501561164856
ETTh2,720,408,96,29,input,PatchTST,-0.6133962273597717
ETTh2,720,408,96,30,input,PatchTST,-0.6513773202896118
ETTh2,720,408,96,31,input,PatchTST,-0.6703246831893921
ETTh2,720,408,96,32,input,PatchTST,-0.6703246831893921
ETTh2,720,408,96,33,input,PatchTST,-0.5185731053352356
ETTh2,720,408,96,34,input,PatchTST,-0.3668646514415741
ETTh2,720,408,96,35,input,PatchTST,-0.29098886251449585
ETTh2,720,408,96,36,input,PatchTST,-0.1961224228143692
ETTh2,720,408,96,37,input,PatchTST,-0.12024662643671036
ETTh2,720,408,96,38,input,PatchTST,-0.04445711150765419
ETTh2,720,408,96,39,input,PatchTST,0.05040915310382843
ETTh2,720,408,96,40,input,PatchTST,0.10733760893344879
ETTh2,720,408,96,41,input,PatchTST,0.06939979642629623
ETTh2,720,408,96,42,input,PatchTST,-0.04445711150765419
ETTh2,720,408,96,43,input,PatchTST,-0.12024662643671036
ETTh2,720,408,96,44,input,PatchTST,-0.1961224228143692
ETTh2,720,408,96,45,input,PatchTST,-0.23410353064537048
ETTh2,720,408,96,46,input,PatchTST,-0.30997931957244873
ETTh2,720,408,96,47,input,PatchTST,-0.34787416458129883
ETTh2,720,408,96,48,input,PatchTST,-0.3668646514415741
ETTh2,720,408,96,49,input,PatchTST,-0.385855108499527
ETTh2,720,408,96,50,input,PatchTST,-0.4237499535083771
ETTh2,720,408,96,51,input,PatchTST,-0.44274044036865234
ETTh2,720,408,96,52,input,PatchTST,-0.48067840933799744
ETTh2,720,408,96,53,input,PatchTST,-0.5375204086303711
ETTh2,720,408,96,54,input,PatchTST,-0.575501561164856
ETTh2,720,408,96,55,input,PatchTST,-0.6323868632316589
ETTh2,720,408,96,56,input,PatchTST,-0.6323868632316589
ETTh2,720,408,96,57,input,PatchTST,-0.44274044036865234
ETTh2,720,408,96,58,input,PatchTST,-0.1961655616760254
ETTh2,720,408,96,59,input,PatchTST,0.08834712952375412
ETTh2,720,408,96,60,input,PatchTST,0.2779935598373413
ETTh2,720,408,96,61,input,PatchTST,0.5246115922927856
ETTh2,720,408,96,62,input,PatchTST,0.6573293805122375
ETTh2,720,408,96,63,input,PatchTST,0.6383821964263916
ETTh2,720,408,96,64,input,PatchTST,0.5246115922927856
ETTh2,720,408,96,65,input,PatchTST,0.3918071687221527
ETTh2,720,408,96,66,input,PatchTST,0.22115138173103333
ETTh2,720,408,96,67,input,PatchTST,0.08834712952375412
ETTh2,720,408,96,68,input,PatchTST,-0.006475997157394886
ETTh2,720,408,96,69,input,PatchTST,-0.12024662643671036
ETTh2,720,408,96,70,input,PatchTST,-0.17717507481575012
ETTh2,720,408,96,71,input,PatchTST,-0.25305086374282837
ETTh2,720,408,96,72,input,PatchTST,-0.29098886251449585
ETTh2,720,408,96,73,input,PatchTST,-0.3289266526699066
ETTh2,720,408,96,74,input,PatchTST,-0.40480244159698486
ETTh2,720,408,96,75,input,PatchTST,-0.48067840933799744
ETTh2,720,408,96,76,input,PatchTST,-0.575501561164856
ETTh2,720,408,96,77,input,PatchTST,-0.6703246831893921
ETTh2,720,408,96,78,input,PatchTST,-0.746200442314148
ETTh2,720,408,96,79,input,PatchTST,-0.7841384410858154
ETTh2,720,408,96,80,input,PatchTST,-0.6893153190612793
ETTh2,720,408,96,81,input,PatchTST,-0.40480244159698486
ETTh2,720,408,96,82,input,PatchTST,-0.17717507481575012
ETTh2,720,408,96,83,input,PatchTST,0.05040915310382843
ETTh2,720,408,96,84,input,PatchTST,0.18317025899887085
ETTh2,720,408,96,85,input,PatchTST,0.33492201566696167
ETTh2,720,408,96,86,input,PatchTST,0.48667341470718384
ETTh2,720,408,96,87,input,PatchTST,0.5246115922927856
ETTh2,720,408,96,88,input,PatchTST,0.44873562455177307
ETTh2,720,408,96,89,input,PatchTST,0.2779935598373413
ETTh2,720,408,96,90,input,PatchTST,0.1072944700717926
ETTh2,720,408,96,91,input,PatchTST,-0.025466637685894966
ETTh2,720,408,96,92,input,PatchTST,-0.10129929333925247
ETTh2,720,408,96,93,input,PatchTST,-0.15822774171829224
ETTh2,720,408,96,94,input,PatchTST,-0.1961224228143692
ETTh2,720,408,96,95,input,PatchTST,-0.23410353064537048
ETTh2,720,408,96,96,forecast,PatchTST,-0.22876708209514618
ETTh2,720,408,96,97,forecast,PatchTST,-0.2999174892902374
ETTh2,720,408,96,98,forecast,PatchTST,-0.25229203701019287
ETTh2,720,408,96,99,forecast,PatchTST,-0.33622029423713684
ETTh2,720,408,96,100,forecast,PatchTST,-0.3562544286251068
ETTh2,720,408,96,101,forecast,PatchTST,-0.3914644122123718
ETTh2,720,408,96,102,forecast,PatchTST,-0.3320237100124359
ETTh2,720,408,96,103,forecast,PatchTST,-0.48655158281326294
ETTh2,720,408,96,104,forecast,PatchTST,-0.5455805659294128
ETTh2,720,408,96,105,forecast,PatchTST,-0.357919305562973
ETTh2,720,408,96,106,forecast,PatchTST,-0.21651476621627808
ETTh2,720,408,96,107,forecast,PatchTST,-0.07410892844200134
ETTh2,720,408,96,108,forecast,PatchTST,-0.035374581813812256
ETTh2,720,408,96,109,forecast,PatchTST,-0.02267441153526306
ETTh2,720,408,96,110,forecast,PatchTST,0.20579969882965088
ETTh2,720,408,96,111,forecast,PatchTST,0.26106077432632446
ETTh2,720,408,96,112,forecast,PatchTST,0.30043840408325195
ETTh2,720,408,96,113,forecast,PatchTST,0.04165199398994446
ETTh2,720,408,96,114,forecast,PatchTST,-0.06517541408538818
ETTh2,720,408,96,115,forecast,PatchTST,-0.22250112891197205
ETTh2,720,408,96,116,forecast,PatchTST,-0.3943987786769867
ETTh2,720,408,96,117,forecast,PatchTST,-0.40275365114212036
ETTh2,720,408,96,118,forecast,PatchTST,-0.43335217237472534
ETTh2,720,408,96,119,forecast,PatchTST,-0.554439902305603
ETTh2,720,408,96,120,forecast,PatchTST,-0.30830106139183044
ETTh2,720,408,96,121,forecast,PatchTST,-0.6764119863510132
ETTh2,720,408,96,122,forecast,PatchTST,-0.707827091217041
ETTh2,720,408,96,123,forecast,PatchTST,-0.6043256521224976
ETTh2,720,408,96,124,forecast,PatchTST,-0.6941872835159302
ETTh2,720,408,96,125,forecast,PatchTST,-0.8381356000900269
ETTh2,720,408,96,126,forecast,PatchTST,-0.7509878873825073
ETTh2,720,408,96,127,forecast,PatchTST,-0.7363661527633667
ETTh2,720,408,96,128,forecast,PatchTST,-0.7129701375961304
ETTh2,720,408,96,129,forecast,PatchTST,-0.7402617931365967
ETTh2,720,408,96,130,forecast,PatchTST,-0.6086596250534058
ETTh2,720,408,96,131,forecast,PatchTST,-0.17263127863407135
ETTh2,720,408,96,132,forecast,PatchTST,-0.1737668365240097
ETTh2,720,408,96,133,forecast,PatchTST,-0.033643126487731934
ETTh2,720,408,96,134,forecast,PatchTST,-0.022446781396865845
ETTh2,720,408,96,135,forecast,PatchTST,0.10212552547454834
ETTh2,720,408,96,136,forecast,PatchTST,-0.00981709361076355
ETTh2,720,408,96,137,forecast,PatchTST,-0.19309966266155243
ETTh2,720,408,96,138,forecast,PatchTST,-0.016791462898254395
ETTh2,720,408,96,139,forecast,PatchTST,-0.3837086856365204
ETTh2,720,408,96,140,forecast,PatchTST,-0.3663075864315033
ETTh2,720,408,96,141,forecast,PatchTST,-0.5002403259277344
ETTh2,720,408,96,142,forecast,PatchTST,-0.4671356976032257
ETTh2,720,408,96,143,forecast,PatchTST,-0.5901230573654175
ETTh2,720,408,96,144,forecast,PatchTST,-0.47228536009788513
ETTh2,720,408,96,145,forecast,PatchTST,-0.5773282647132874
ETTh2,720,408,96,146,forecast,PatchTST,-0.4248414635658264
ETTh2,720,408,96,147,forecast,PatchTST,-0.5688166618347168
ETTh2,720,408,96,148,forecast,PatchTST,-0.5730286836624146
ETTh2,720,408,96,149,forecast,PatchTST,-0.6720818877220154
ETTh2,720,408,96,150,forecast,PatchTST,-0.6543510556221008
ETTh2,720,408,96,151,forecast,PatchTST,-0.687993049621582
ETTh2,720,408,96,152,forecast,PatchTST,-0.6282485723495483
ETTh2,720,408,96,153,forecast,PatchTST,-0.429966002702713
ETTh2,720,408,96,154,forecast,PatchTST,-0.3535562753677368
ETTh2,720,408,96,155,forecast,PatchTST,-0.1757090538740158
ETTh2,720,408,96,156,forecast,PatchTST,-0.042231589555740356
ETTh2,720,408,96,157,forecast,PatchTST,0.17611324787139893
ETTh2,720,408,96,158,forecast,PatchTST,0.19398361444473267
ETTh2,720,408,96,159,forecast,PatchTST,0.25690966844558716
ETTh2,720,408,96,160,forecast,PatchTST,0.11102280020713806
ETTh2,720,408,96,161,forecast,PatchTST,-0.10613293945789337
ETTh2,720,408,96,162,forecast,PatchTST,-0.12200331687927246
ETTh2,720,408,96,163,forecast,PatchTST,-0.329508900642395
ETTh2,720,408,96,164,forecast,PatchTST,-0.39297178387641907
ETTh2,720,408,96,165,forecast,PatchTST,-0.6083189845085144
ETTh2,720,408,96,166,forecast,PatchTST,-0.40378978848457336
ETTh2,720,408,96,167,forecast,PatchTST,-0.5321840047836304
ETTh2,720,408,96,168,forecast,PatchTST,-0.4706869423389435
ETTh2,720,408,96,169,forecast,PatchTST,-0.36687591671943665
ETTh2,720,408,96,170,forecast,PatchTST,-0.409432977437973
ETTh2,720,408,96,171,forecast,PatchTST,-0.4117865264415741
ETTh2,720,408,96,172,forecast,PatchTST,-0.5180351734161377
ETTh2,720,408,96,173,forecast,PatchTST,-0.47087883949279785
ETTh2,720,408,96,174,forecast,PatchTST,-0.499683141708374
ETTh2,720,408,96,175,forecast,PatchTST,-0.6321902275085449
ETTh2,720,408,96,176,forecast,PatchTST,-0.5051315426826477
ETTh2,720,408,96,177,forecast,PatchTST,-0.33533284068107605
ETTh2,720,408,96,178,forecast,PatchTST,-0.19975635409355164
ETTh2,720,408,96,179,forecast,PatchTST,0.08868408203125
ETTh2,720,408,96,180,forecast,PatchTST,-0.03692254424095154
ETTh2,720,408,96,181,forecast,PatchTST,0.1208493709564209
ETTh2,720,408,96,182,forecast,PatchTST,0.3241881728172302
ETTh2,720,408,96,183,forecast,PatchTST,0.34023237228393555
ETTh2,720,408,96,184,forecast,PatchTST,0.14667019248008728
ETTh2,720,408,96,185,forecast,PatchTST,0.027910202741622925
ETTh2,720,408,96,186,forecast,PatchTST,-0.006855517625808716
ETTh2,720,408,96,187,forecast,PatchTST,-0.15317317843437195
ETTh2,720,408,96,188,forecast,PatchTST,-0.2997726500034332
ETTh2,720,408,96,189,forecast,PatchTST,-0.2577216923236847
ETTh2,720,408,96,190,forecast,PatchTST,-0.16831235587596893
ETTh2,720,408,96,191,forecast,PatchTST,-0.21853217482566833
ETTh2,720,408,96,192,forecast,PatchTST,-0.41839489340782166
ETTh2,720,408,96,193,forecast,PatchTST,-0.35959669947624207
ETTh2,720,408,96,194,forecast,PatchTST,-0.29143133759498596
ETTh2,720,408,96,195,forecast,PatchTST,-0.4794453978538513
ETTh2,720,408,96,196,forecast,PatchTST,-0.6178361177444458
ETTh2,720,408,96,197,forecast,PatchTST,-0.5773355960845947
ETTh2,720,408,96,198,forecast,PatchTST,-0.5377187728881836
ETTh2,720,408,96,199,forecast,PatchTST,-0.5087342262268066
ETTh2,720,408,96,200,forecast,PatchTST,-0.6508299112319946
ETTh2,720,408,96,201,forecast,PatchTST,-0.5483437180519104
ETTh2,720,408,96,202,forecast,PatchTST,-0.32197991013526917
ETTh2,720,408,96,203,forecast,PatchTST,-0.09813942015171051
ETTh2,720,408,96,204,forecast,PatchTST,-0.21296322345733643
ETTh2,720,408,96,205,forecast,PatchTST,0.08069315552711487
ETTh2,720,408,96,206,forecast,PatchTST,0.2126556634902954
ETTh2,720,408,96,207,forecast,PatchTST,0.17255640029907227
ETTh2,720,408,96,208,forecast,PatchTST,0.11354246735572815
ETTh2,720,408,96,209,forecast,PatchTST,0.07572990655899048
ETTh2,720,408,96,210,forecast,PatchTST,-0.04375314712524414
ETTh2,720,408,96,211,forecast,PatchTST,-0.37784266471862793
ETTh2,720,408,96,212,forecast,PatchTST,-0.4325064420700073
ETTh2,720,408,96,213,forecast,PatchTST,-0.535372257232666
ETTh2,720,408,96,214,forecast,PatchTST,-0.5807627439498901
ETTh2,720,408,96,215,forecast,PatchTST,-0.5915289521217346
ETTh2,720,408,96,216,forecast,PatchTST,-0.5093196630477905
ETTh2,720,408,96,217,forecast,PatchTST,-0.4841960072517395
ETTh2,720,408,96,218,forecast,PatchTST,-0.5813437700271606
ETTh2,720,408,96,219,forecast,PatchTST,-0.6324403285980225
ETTh2,720,408,96,220,forecast,PatchTST,-0.71877121925354
ETTh2,720,408,96,221,forecast,PatchTST,-0.7214889526367188
ETTh2,720,408,96,222,forecast,PatchTST,-0.6249489784240723
ETTh2,720,408,96,223,forecast,PatchTST,-0.5978982448577881
ETTh2,720,408,96,224,forecast,PatchTST,-0.6753953695297241
ETTh2,720,408,96,225,forecast,PatchTST,-0.4650312066078186
ETTh2,720,408,96,226,forecast,PatchTST,-0.41379213333129883
ETTh2,720,408,96,227,forecast,PatchTST,-0.2168481945991516
ETTh2,720,408,96,228,forecast,PatchTST,0.04030236601829529
ETTh2,720,408,96,229,forecast,PatchTST,-0.029371976852416992
ETTh2,720,408,96,230,forecast,PatchTST,0.11250138282775879
ETTh2,720,408,96,231,forecast,PatchTST,0.34519994258880615
ETTh2,720,408,96,232,forecast,PatchTST,0.06443941593170166
ETTh2,720,408,96,233,forecast,PatchTST,-0.04889184236526489
ETTh2,720,408,96,234,forecast,PatchTST,-0.1250808984041214
ETTh2,720,408,96,235,forecast,PatchTST,-0.37092503905296326
ETTh2,720,408,96,236,forecast,PatchTST,-0.3227609694004059
ETTh2,720,408,96,237,forecast,PatchTST,-0.4112863540649414
ETTh2,720,408,96,238,forecast,PatchTST,-0.3248080909252167
ETTh2,720,408,96,239,forecast,PatchTST,-0.3375388979911804
ETTh2,720,408,96,240,forecast,PatchTST,-0.5013608932495117
ETTh2,720,408,96,241,forecast,PatchTST,-0.4355269968509674
ETTh2,720,408,96,242,forecast,PatchTST,-0.43081599473953247
ETTh2,720,408,96,243,forecast,PatchTST,-0.7303531169891357
ETTh2,720,408,96,244,forecast,PatchTST,-0.610758900642395
ETTh2,720,408,96,245,forecast,PatchTST,-0.6267632246017456
ETTh2,720,408,96,246,forecast,PatchTST,-0.4994518458843231
ETTh2,720,408,96,247,forecast,PatchTST,-0.419290155172348
ETTh2,720,408,96,248,forecast,PatchTST,-0.5029863715171814
ETTh2,720,408,96,249,forecast,PatchTST,-0.4476996660232544
ETTh2,720,408,96,250,forecast,PatchTST,-0.3477855324745178
ETTh2,720,408,96,251,forecast,PatchTST,-0.07845045626163483
ETTh2,720,408,96,252,forecast,PatchTST,0.01413390040397644
